id,station_name,line_number,congestion_level,passenger_count,timestamp,date,hour,minute,day_of_week,day_name,is_weekend,time_period,is_rush_hour,congestion_status,congestion_grade,rolling_mean,rolling_std,prev_congestion,congestion_change,z_score,is_anomaly
4117,왕십리역,2,36.63,94,2025-10-26 10:22:55.197672,2025-10-26,10,22,6,Sunday,True,평시,False,MEDIUM,2,41.06,9.28,31.05,5.58,-0.357,False
2559,왕십리역,2,9.79,31,2025-10-26 11:51:55.197672,2025-10-26,11,51,6,Sunday,True,평시,False,LOW,1,34.99,16.86,36.63,-26.84,-1.445,False
7681,왕십리역,2,8.31,25,2025-10-26 12:56:55.197672,2025-10-26,12,56,6,Sunday,True,점심,False,LOW,1,28.36,19.92,9.79,-1.48,-1.505,False
6854,왕십리역,2,10.36,35,2025-10-26 13:19:55.197672,2025-10-26,13,19,6,Sunday,True,점심,False,LOW,1,19.23,13.5,8.31,2.05,-1.422,False
5758,왕십리역,2,7.23,22,2025-10-26 13:27:55.197672,2025-10-26,13,27,6,Sunday,True,점심,False,LOW,1,14.46,12.45,10.36,-3.13,-1.549,False
3308,왕십리역,2,7.38,23,2025-10-26 15:00:55.197672,2025-10-26,15,0,6,Sunday,True,평시,False,LOW,1,8.61,1.41,7.23,0.15,-1.543,False
7434,왕십리역,2,16.44,44,2025-10-26 16:40:55.197672,2025-10-26,16,40,6,Sunday,True,평시,False,LOW,1,9.94,3.84,7.38,9.06,-1.175,False
7535,왕십리역,2,9.38,31,2025-10-26 16:44:55.197672,2025-10-26,16,44,6,Sunday,True,평시,False,LOW,1,10.16,3.75,16.44,-7.06,-1.462,False
3128,왕십리역,2,47.54,139,2025-10-26 17:04:55.197672,2025-10-26,17,4,6,Sunday,True,평시,False,MEDIUM,2,17.59,17.16,9.38,38.16,0.085,False
5842,왕십리역,2,53.22,162,2025-10-26 19:24:55.197672,2025-10-26,19,24,6,Sunday,True,퇴근,True,HIGH,3,26.79,21.89,47.54,5.68,0.315,False
9146,왕십리역,2,40.51,129,2025-10-26 19:55:55.197672,2025-10-26,19,55,6,Sunday,True,퇴근,True,MEDIUM,2,33.42,19.42,53.22,-12.71,-0.2,False
4029,왕십리역,2,63.28,206,2025-10-26 20:03:55.197672,2025-10-26,20,3,6,Sunday,True,퇴근,True,HIGH,3,42.79,20.45,40.51,22.77,0.722,False
9200,왕십리역,2,82.6,237,2025-10-26 22:29:55.197672,2025-10-26,22,29,6,Sunday,True,평시,False,VERY_HIGH,4,57.43,16.35,63.28,19.32,1.505,False
6930,왕십리역,2,43.58,131,2025-10-26 23:50:55.197672,2025-10-26,23,50,6,Sunday,True,평시,False,MEDIUM,2,56.64,17.03,82.6,-39.02,-0.076,False
4739,왕십리역,2,42.22,110,2025-10-26 23:54:55.197672,2025-10-26,23,54,6,Sunday,True,평시,False,MEDIUM,2,54.44,18.25,43.58,-1.36,-0.131,False
719,왕십리역,2,30.25,91,2025-10-27 01:54:55.197672,2025-10-27,1,54,0,Monday,False,심야,False,MEDIUM,2,52.39,20.63,42.22,-11.97,-0.616,False
1459,왕십리역,2,36.58,98,2025-10-27 02:53:55.197672,2025-10-27,2,53,0,Monday,False,심야,False,MEDIUM,2,47.05,20.56,30.25,6.33,-0.359,False
7367,왕십리역,2,57.37,189,2025-10-27 03:04:55.197672,2025-10-27,3,4,0,Monday,False,심야,False,HIGH,3,42.0,10.08,36.58,20.79,0.483,False
611,왕십리역,2,55.54,192,2025-10-27 04:19:55.197672,2025-10-27,4,19,0,Monday,False,심야,False,HIGH,3,44.39,11.82,57.37,-1.83,0.409,False
3487,왕십리역,2,73.36,224,2025-10-27 07:05:55.197672,2025-10-27,7,5,0,Monday,False,출근,True,VERY_HIGH,4,50.62,17.31,55.54,17.82,1.131,False
8061,왕십리역,2,73.2,241,2025-10-27 08:17:55.197672,2025-10-27,8,17,0,Monday,False,출근,True,VERY_HIGH,4,59.21,15.21,73.36,-0.16,1.124,False
8478,왕십리역,2,87.24,238,2025-10-27 08:24:55.197672,2025-10-27,8,24,0,Monday,False,출근,True,VERY_HIGH,4,69.34,13.09,73.2,14.04,1.693,False
3900,왕십리역,2,83.27,233,2025-10-27 09:15:55.197672,2025-10-27,9,15,0,Monday,False,출근,True,VERY_HIGH,4,74.52,12.26,87.24,-3.97,1.532,False
2054,왕십리역,2,8.17,25,2025-10-27 12:10:55.197672,2025-10-27,12,10,0,Monday,False,점심,False,LOW,1,65.05,32.39,83.27,-75.1,-1.511,False
3667,왕십리역,2,33.94,115,2025-10-27 18:01:55.197672,2025-10-27,18,1,0,Monday,False,퇴근,True,MEDIUM,2,57.16,34.58,8.17,25.77,-0.466,False
4141,왕십리역,2,32.14,88,2025-10-27 19:41:55.197672,2025-10-27,19,41,0,Monday,False,퇴근,True,MEDIUM,2,48.95,34.69,33.94,-1.8,-0.539,False
6312,왕십리역,2,81.87,259,2025-10-27 20:35:55.197672,2025-10-27,20,35,0,Monday,False,퇴근,True,VERY_HIGH,4,47.88,33.27,32.14,49.73,1.475,False
5800,왕십리역,2,82.09,221,2025-10-27 20:45:55.197672,2025-10-27,20,45,0,Monday,False,퇴근,True,VERY_HIGH,4,47.64,32.96,81.87,0.22,1.484,False
5356,왕십리역,2,66.95,182,2025-10-27 22:23:55.197672,2025-10-27,22,23,0,Monday,False,평시,False,HIGH,3,59.4,24.84,82.09,-15.14,0.871,False
8540,왕십리역,2,78.65,234,2025-10-27 22:29:55.197672,2025-10-27,22,29,0,Monday,False,평시,False,VERY_HIGH,4,68.34,21.16,66.95,11.7,1.345,False
5340,왕십리역,2,42.16,128,2025-10-28 00:31:55.197672,2025-10-28,0,31,1,Tuesday,False,심야,False,MEDIUM,2,70.34,16.92,78.65,-36.49,-0.133,False
5803,왕십리역,2,45.95,132,2025-10-28 00:49:55.197672,2025-10-28,0,49,1,Tuesday,False,심야,False,MEDIUM,2,63.16,18.37,42.16,3.79,0.02,False
1834,왕십리역,2,43.86,130,2025-10-28 01:47:55.197672,2025-10-28,1,47,1,Tuesday,False,심야,False,MEDIUM,2,55.51,16.37,45.95,-2.09,-0.065,False
530,왕십리역,2,52.68,133,2025-10-28 04:17:55.197672,2025-10-28,4,17,1,Tuesday,False,심야,False,HIGH,3,52.66,15.07,43.86,8.82,0.293,False
8904,왕십리역,2,88.93,258,2025-10-28 08:22:55.197672,2025-10-28,8,22,1,Tuesday,False,출근,True,VERY_HIGH,4,54.72,19.54,52.68,36.25,1.761,False
9384,왕십리역,2,72.25,195,2025-10-28 09:19:55.197672,2025-10-28,9,19,1,Tuesday,False,출근,True,VERY_HIGH,4,60.73,19.34,88.93,-16.68,1.086,False
6130,왕십리역,2,89.38,248,2025-10-28 09:52:55.197672,2025-10-28,9,52,1,Tuesday,False,출근,True,VERY_HIGH,4,69.42,20.74,72.25,17.13,1.78,False
4978,왕십리역,2,52.22,131,2025-10-28 10:15:55.197672,2025-10-28,10,15,1,Tuesday,False,평시,False,HIGH,3,71.09,18.37,89.38,-37.16,0.274,False
768,왕십리역,2,42.54,135,2025-10-28 10:16:55.197672,2025-10-28,10,16,1,Tuesday,False,평시,False,MEDIUM,2,69.06,21.24,52.22,-9.68,-0.118,False
9060,왕십리역,2,14.43,38,2025-10-28 11:28:55.197672,2025-10-28,11,28,1,Tuesday,False,평시,False,LOW,1,54.16,28.66,42.54,-28.11,-1.257,False
6451,왕십리역,2,12.74,37,2025-10-28 11:51:55.197672,2025-10-28,11,51,1,Tuesday,False,평시,False,LOW,1,42.26,31.49,14.43,-1.69,-1.325,False
6556,왕십리역,2,11.86,32,2025-10-28 11:59:55.197672,2025-10-28,11,59,1,Tuesday,False,평시,False,LOW,1,26.76,19.16,12.74,-0.88,-1.361,False
1096,왕십리역,2,16.65,44,2025-10-28 12:58:55.197672,2025-10-28,12,58,1,Tuesday,False,점심,False,LOW,1,19.64,12.93,11.86,4.79,-1.167,False
1469,왕십리역,2,6.09,16,2025-10-28 14:21:55.197672,2025-10-28,14,21,1,Tuesday,False,평시,False,LOW,1,12.35,3.95,16.65,-10.56,-1.595,False
1434,왕십리역,2,38.15,130,2025-10-28 17:56:55.197672,2025-10-28,17,56,1,Tuesday,False,평시,False,MEDIUM,2,17.1,12.36,6.09,32.06,-0.296,False
8137,왕십리역,2,36.98,101,2025-10-28 18:00:55.197672,2025-10-28,18,0,1,Tuesday,False,퇴근,True,MEDIUM,2,21.95,14.75,38.15,-1.17,-0.343,False
5471,왕십리역,2,60.07,181,2025-10-28 20:25:55.197672,2025-10-28,20,25,1,Tuesday,False,퇴근,True,HIGH,3,31.59,20.96,36.98,23.09,0.592,False
6187,왕십리역,2,69.24,192,2025-10-28 20:42:55.197672,2025-10-28,20,42,1,Tuesday,False,퇴근,True,HIGH,3,42.11,24.48,60.07,9.17,0.964,False
5311,왕십리역,2,81.38,213,2025-10-28 20:44:55.197672,2025-10-28,20,44,1,Tuesday,False,퇴근,True,VERY_HIGH,4,57.16,19.43,69.24,12.14,1.456,False
2409,왕십리역,2,38.79,135,2025-10-28 23:48:55.197672,2025-10-28,23,48,1,Tuesday,False,평시,False,MEDIUM,2,57.29,19.27,81.38,-42.59,-0.27,False
5294,왕십리역,2,31.96,95,2025-10-29 01:05:55.197672,2025-10-29,1,5,2,Wednesday,False,심야,False,MEDIUM,2,56.29,20.67,38.79,-6.83,-0.547,False
6001,왕십리역,2,50.57,162,2025-10-29 03:19:55.197672,2025-10-29,3,19,2,Wednesday,False,심야,False,HIGH,3,54.39,20.68,31.96,18.61,0.207,False
8886,왕십리역,2,48.82,137,2025-10-29 06:20:55.197672,2025-10-29,6,20,2,Wednesday,False,평시,False,MEDIUM,2,50.3,18.95,50.57,-1.75,0.136,False
9534,왕십리역,2,66.46,208,2025-10-29 08:48:55.197672,2025-10-29,8,48,2,Wednesday,False,출근,True,HIGH,3,47.32,13.11,48.82,17.64,0.851,False
6532,왕십리역,2,75.33,239,2025-10-29 09:47:55.197672,2025-10-29,9,47,2,Wednesday,False,출근,True,VERY_HIGH,4,54.63,16.83,66.46,8.87,1.21,False
8178,왕십리역,2,7.45,25,2025-10-29 12:21:55.197672,2025-10-29,12,21,2,Wednesday,False,점심,False,LOW,1,49.73,26.1,75.33,-67.88,-1.54,False
2618,왕십리역,2,18.79,65,2025-10-29 12:45:55.197672,2025-10-29,12,45,2,Wednesday,False,점심,False,LOW,1,43.37,29.49,7.45,11.34,-1.08,False
592,왕십리역,2,5.62,18,2025-10-29 13:25:55.197672,2025-10-29,13,25,2,Wednesday,False,점심,False,LOW,1,34.73,33.54,18.79,-13.17,-1.614,False
3666,왕십리역,2,7.18,22,2025-10-29 14:12:55.197672,2025-10-29,14,12,2,Wednesday,False,평시,False,LOW,1,22.87,29.79,5.62,1.56,-1.551,False
7534,왕십리역,2,10.36,35,2025-10-29 15:21:55.197672,2025-10-29,15,21,2,Wednesday,False,평시,False,LOW,1,9.88,5.27,7.18,3.18,-1.422,False
9217,왕십리역,2,11.46,36,2025-10-29 16:45:55.197672,2025-10-29,16,45,2,Wednesday,False,평시,False,LOW,1,10.68,5.11,10.36,1.1,-1.377,False
9114,왕십리역,2,47.72,161,2025-10-29 17:29:55.197672,2025-10-29,17,29,2,Wednesday,False,평시,False,MEDIUM,2,16.47,17.63,11.46,36.26,0.092,False
6765,왕십리역,2,43.56,139,2025-10-29 19:12:55.197672,2025-10-29,19,12,2,Wednesday,False,퇴근,True,MEDIUM,2,24.06,19.82,47.72,-4.16,-0.077,False
7661,왕십리역,2,46.67,142,2025-10-30 00:54:55.197672,2025-10-30,0,54,3,Thursday,False,심야,False,MEDIUM,2,31.95,19.28,43.56,3.11,0.049,False
7300,왕십리역,2,80.24,228,2025-10-30 07:49:55.197672,2025-10-30,7,49,3,Thursday,False,출근,True,VERY_HIGH,4,45.93,24.37,46.67,33.57,1.409,False
3383,왕십리역,2,86.22,265,2025-10-30 08:47:55.197672,2025-10-30,8,47,3,Thursday,False,출근,True,VERY_HIGH,4,60.88,20.57,80.24,5.98,1.652,False
1787,왕십리역,2,46.37,120,2025-10-30 10:31:55.197672,2025-10-30,10,31,3,Thursday,False,평시,False,MEDIUM,2,60.61,20.79,86.22,-39.85,0.037,False
1755,왕십리역,2,33.84,110,2025-10-30 10:54:55.197672,2025-10-30,10,54,3,Thursday,False,평시,False,MEDIUM,2,58.67,23.11,46.37,-12.53,-0.471,False
8107,왕십리역,2,13.45,43,2025-10-30 11:20:55.197672,2025-10-30,11,20,3,Thursday,False,평시,False,LOW,1,52.02,30.89,33.84,-20.39,-1.297,False
5792,왕십리역,2,17.02,49,2025-10-30 13:56:55.197672,2025-10-30,13,56,3,Thursday,False,점심,False,LOW,1,39.38,29.35,13.45,3.57,-1.152,False
6459,왕십리역,2,11.83,30,2025-10-30 14:07:55.197672,2025-10-30,14,7,3,Thursday,False,평시,False,LOW,1,24.5,15.03,17.02,-5.19,-1.362,False
4465,왕십리역,2,39.17,124,2025-10-30 17:08:55.197672,2025-10-30,17,8,3,Thursday,False,평시,False,MEDIUM,2,23.06,12.56,11.83,27.34,-0.255,False
8679,왕십리역,2,44.29,130,2025-10-30 19:21:55.197672,2025-10-30,19,21,3,Thursday,False,퇴근,True,MEDIUM,2,25.15,15.36,39.17,5.12,-0.047,False
375,왕십리역,2,31.44,109,2025-10-30 23:48:55.197672,2025-10-30,23,48,3,Thursday,False,평시,False,MEDIUM,2,28.75,13.97,44.29,-12.85,-0.568,False
578,왕십리역,2,48.66,127,2025-10-31 04:19:55.197672,2025-10-31,4,19,4,Friday,False,심야,False,MEDIUM,2,35.08,14.49,31.44,17.22,0.13,False
5006,왕십리역,2,62.68,215,2025-10-31 04:54:55.197672,2025-10-31,4,54,4,Friday,False,심야,False,HIGH,3,45.25,11.66,48.66,14.02,0.698,False
9486,왕십리역,2,37.33,106,2025-10-31 05:23:55.197672,2025-10-31,5,23,4,Friday,False,심야,False,MEDIUM,2,44.88,11.93,62.68,-25.35,-0.329,False
8568,왕십리역,2,30.17,86,2025-10-31 05:41:55.197672,2025-10-31,5,41,4,Friday,False,심야,False,MEDIUM,2,42.06,13.65,37.33,-7.16,-0.619,False
2202,왕십리역,2,40.42,118,2025-10-31 06:25:55.197672,2025-10-31,6,25,4,Friday,False,평시,False,MEDIUM,2,43.85,12.44,30.17,10.25,-0.204,False
5422,왕십리역,2,54.81,144,2025-10-31 06:37:55.197672,2025-10-31,6,37,4,Friday,False,평시,False,HIGH,3,45.08,13.31,40.42,14.39,0.379,False
4820,왕십리역,2,93.51,250,2025-10-31 07:45:55.197672,2025-10-31,7,45,4,Friday,False,출근,True,VERY_HIGH,4,51.25,25.27,54.81,38.7,1.947,False
3230,왕십리역,2,86.5,284,2025-10-31 07:53:55.197672,2025-10-31,7,53,4,Friday,False,출근,True,VERY_HIGH,4,61.08,27.93,93.51,-7.01,1.663,False
3116,왕십리역,2,75.47,198,2025-10-31 07:58:55.197672,2025-10-31,7,58,4,Friday,False,출근,True,VERY_HIGH,4,70.14,22.14,86.5,-11.03,1.216,False
2615,왕십리역,2,33.04,114,2025-10-31 10:20:55.197672,2025-10-31,10,20,4,Friday,False,평시,False,MEDIUM,2,68.67,24.71,75.47,-42.43,-0.503,False
410,왕십리역,2,13.86,38,2025-10-31 13:00:55.197672,2025-10-31,13,0,4,Friday,False,점심,False,LOW,1,60.48,35.07,33.04,-19.18,-1.28,False
8930,왕십리역,2,5.84,19,2025-10-31 13:42:55.197672,2025-10-31,13,42,4,Friday,False,점심,False,LOW,1,42.94,36.32,13.86,-8.02,-1.605,False
4324,왕십리역,2,11.08,30,2025-10-31 15:07:55.197672,2025-10-31,15,7,4,Friday,False,평시,False,LOW,1,27.86,28.53,5.84,5.24,-1.393,False
8480,왕십리역,2,15.78,48,2025-10-31 15:24:55.197672,2025-10-31,15,24,4,Friday,False,평시,False,LOW,1,15.92,10.28,11.08,4.7,-1.202,False
5530,왕십리역,2,5.31,16,2025-10-31 15:50:55.197672,2025-10-31,15,50,4,Friday,False,평시,False,LOW,1,10.37,4.69,15.78,-10.47,-1.626,False
4147,왕십리역,2,31.66,90,2025-10-31 17:50:55.197672,2025-10-31,17,50,4,Friday,False,평시,False,MEDIUM,2,13.93,10.79,5.31,26.35,-0.559,False
7700,왕십리역,2,45.32,136,2025-10-31 17:57:55.197672,2025-10-31,17,57,4,Friday,False,평시,False,MEDIUM,2,21.83,16.38,31.66,13.66,-0.005,False
3680,왕십리역,2,38.91,126,2025-10-31 19:37:55.197672,2025-10-31,19,37,4,Friday,False,퇴근,True,MEDIUM,2,27.4,16.54,45.32,-6.41,-0.265,False
385,왕십리역,2,85.33,254,2025-10-31 20:10:55.197672,2025-10-31,20,10,4,Friday,False,퇴근,True,VERY_HIGH,4,41.31,28.93,38.91,46.42,1.616,False
759,왕십리역,2,78.95,248,2025-10-31 20:22:55.197672,2025-10-31,20,22,4,Friday,False,퇴근,True,VERY_HIGH,4,56.03,24.42,85.33,-6.38,1.357,False
2978,왕십리역,2,77.48,260,2025-10-31 22:02:55.197672,2025-10-31,22,2,4,Friday,False,평시,False,VERY_HIGH,4,65.2,21.4,78.95,-1.47,1.298,False
127,왕십리역,2,76.12,234,2025-10-31 22:08:55.197672,2025-10-31,22,8,4,Friday,False,평시,False,VERY_HIGH,4,71.36,18.48,77.48,-1.36,1.242,False
6648,왕십리역,2,78.28,230,2025-10-31 22:52:55.197672,2025-10-31,22,52,4,Friday,False,평시,False,VERY_HIGH,4,79.23,3.57,76.12,2.16,1.33,False
1186,왕십리역,2,58.76,190,2025-11-01 03:15:55.197672,2025-11-01,3,15,5,Saturday,True,심야,False,HIGH,3,73.92,8.54,78.28,-19.52,0.539,False
4570,왕십리역,2,33.42,85,2025-11-01 05:15:55.197672,2025-11-01,5,15,5,Saturday,True,심야,False,MEDIUM,2,64.81,19.31,58.76,-25.34,-0.488,False
4506,왕십리역,2,74.44,219,2025-11-01 07:29:55.197672,2025-11-01,7,29,5,Saturday,True,출근,True,VERY_HIGH,4,64.2,18.86,33.42,41.02,1.174,False
5969,왕십리역,2,52.09,162,2025-11-01 10:27:55.197672,2025-11-01,10,27,5,Saturday,True,평시,False,HIGH,3,59.4,18.11,74.44,-22.35,0.269,False
3620,왕십리역,2,10.76,32,2025-11-01 11:48:55.197672,2025-11-01,11,48,5,Saturday,True,평시,False,LOW,1,45.89,24.54,52.09,-41.33,-1.406,False
9976,왕십리역,2,7.58,25,2025-11-01 12:01:55.197672,2025-11-01,12,1,5,Saturday,True,점심,False,LOW,1,35.66,28.23,10.76,-3.18,-1.534,False
6129,왕십리역,2,11.13,31,2025-11-01 12:31:55.197672,2025-11-01,12,31,5,Saturday,True,점심,False,LOW,1,31.2,30.35,7.58,3.55,-1.391,False
5370,왕십리역,2,7.93,22,2025-11-01 14:47:55.197672,2025-11-01,14,47,5,Saturday,True,평시,False,LOW,1,17.9,19.18,11.13,-3.2,-1.52,False
4283,왕십리역,2,10.76,31,2025-11-01 15:05:55.197672,2025-11-01,15,5,5,Saturday,True,평시,False,LOW,1,9.63,1.72,7.93,2.83,-1.406,False
8188,왕십리역,2,18.91,63,2025-11-01 15:35:55.197672,2025-11-01,15,35,5,Saturday,True,평시,False,LOW,1,11.26,4.57,10.76,8.15,-1.075,False
8104,왕십리역,2,18.74,51,2025-11-01 16:57:55.197672,2025-11-01,16,57,5,Saturday,True,평시,False,LOW,1,13.49,5.02,18.91,-0.17,-1.082,False
9806,왕십리역,2,47.2,135,2025-11-01 18:40:55.197672,2025-11-01,18,40,5,Saturday,True,퇴근,True,MEDIUM,2,20.71,15.58,18.74,28.46,0.071,False
5185,왕십리역,2,50.02,153,2025-11-01 19:25:55.197672,2025-11-01,19,25,5,Saturday,True,퇴근,True,HIGH,3,29.13,18.12,47.2,2.82,0.185,False
3103,왕십리역,2,65.61,182,2025-11-01 20:25:55.197672,2025-11-01,20,25,5,Saturday,True,퇴근,True,HIGH,3,40.1,20.64,50.02,15.59,0.817,False
758,왕십리역,2,39.06,101,2025-11-01 23:45:55.197672,2025-11-01,23,45,5,Saturday,True,평시,False,MEDIUM,2,44.13,17.15,65.61,-26.55,-0.259,False
9644,왕십리역,2,45.77,119,2025-11-02 00:47:55.197672,2025-11-02,0,47,6,Sunday,True,심야,False,MEDIUM,2,49.53,9.85,39.06,6.71,0.013,False
1614,왕십리역,2,42.73,121,2025-11-02 01:09:55.197672,2025-11-02,1,9,6,Sunday,True,심야,False,MEDIUM,2,48.64,10.31,45.77,-3.04,-0.11,False
5598,왕십리역,2,48.53,141,2025-11-02 01:09:55.197672,2025-11-02,1,9,6,Sunday,True,심야,False,MEDIUM,2,48.34,10.28,42.73,5.8,0.125,False
751,왕십리역,2,37.8,95,2025-11-02 01:25:55.197672,2025-11-02,1,25,6,Sunday,True,심야,False,MEDIUM,2,42.78,4.49,48.53,-10.73,-0.31,False
3750,왕십리역,2,54.67,142,2025-11-02 04:09:55.197672,2025-11-02,4,9,6,Sunday,True,심야,False,HIGH,3,45.9,6.31,37.8,16.87,0.373,False
7943,왕십리역,2,34.63,89,2025-11-02 05:07:55.197672,2025-11-02,5,7,6,Sunday,True,심야,False,MEDIUM,2,43.67,8.09,54.67,-20.04,-0.439,False
181,왕십리역,2,52.82,162,2025-11-02 05:39:55.197672,2025-11-02,5,39,6,Sunday,True,심야,False,HIGH,3,45.69,9.0,34.63,18.19,0.298,False
5293,왕십리역,2,79.75,240,2025-11-02 07:20:55.197672,2025-11-02,7,20,6,Sunday,True,출근,True,VERY_HIGH,4,51.93,17.9,52.82,26.93,1.39,False
4074,왕십리역,2,86.52,236,2025-11-02 07:55:55.197672,2025-11-02,7,55,6,Sunday,True,출근,True,VERY_HIGH,4,61.68,21.23,79.75,6.77,1.664,False
9239,왕십리역,2,93.51,239,2025-11-02 08:43:55.197672,2025-11-02,8,43,6,Sunday,True,출근,True,VERY_HIGH,4,69.45,24.83,86.52,6.99,1.947,False
1468,왕십리역,2,12.94,36,2025-11-02 12:24:55.197672,2025-11-02,12,24,6,Sunday,True,점심,False,LOW,1,65.11,32.98,93.51,-80.57,-1.317,False
7536,왕십리역,2,10.46,31,2025-11-02 14:53:55.197672,2025-11-02,14,53,6,Sunday,True,평시,False,LOW,1,56.64,41.32,12.94,-2.48,-1.418,False
8657,왕십리역,2,17.89,56,2025-11-02 15:13:55.197672,2025-11-02,15,13,6,Sunday,True,평시,False,LOW,1,44.26,41.92,10.46,7.43,-1.117,False
8639,왕십리역,2,5.31,17,2025-11-02 15:19:55.197672,2025-11-02,15,19,6,Sunday,True,평시,False,LOW,1,28.02,36.89,17.89,-12.58,-1.626,False
4418,왕십리역,2,18.22,50,2025-11-02 15:44:55.197672,2025-11-02,15,44,6,Sunday,True,평시,False,LOW,1,12.96,5.4,5.31,12.91,-1.103,False
9598,왕십리역,2,15.06,39,2025-11-02 15:58:55.197672,2025-11-02,15,58,6,Sunday,True,평시,False,LOW,1,13.39,5.48,18.22,-3.16,-1.231,False
6218,왕십리역,2,13.95,45,2025-11-02 16:25:55.197672,2025-11-02,16,25,6,Sunday,True,평시,False,LOW,1,14.09,5.23,15.06,-1.11,-1.276,False
1391,왕십리역,2,36.68,95,2025-11-02 19:37:55.197672,2025-11-02,19,37,6,Sunday,True,퇴근,True,MEDIUM,2,17.84,11.56,13.95,22.73,-0.355,False
1106,왕십리역,2,81.84,225,2025-11-02 20:43:55.197672,2025-11-02,20,43,6,Sunday,True,퇴근,True,VERY_HIGH,4,33.15,28.73,36.68,45.16,1.474,False
6226,왕십리역,2,79.25,210,2025-11-02 20:52:55.197672,2025-11-02,20,52,6,Sunday,True,퇴근,True,VERY_HIGH,4,45.36,33.39,81.84,-2.59,1.369,False
7660,왕십리역,2,73.01,192,2025-11-02 21:31:55.197672,2025-11-02,21,31,6,Sunday,True,평시,False,VERY_HIGH,4,56.95,30.14,79.25,-6.24,1.116,False
2243,왕십리역,2,81.52,220,2025-11-02 21:36:55.197672,2025-11-02,21,36,6,Sunday,True,평시,False,VERY_HIGH,4,70.46,19.21,73.01,8.51,1.461,False
3267,왕십리역,2,81.09,275,2025-11-02 22:22:55.197672,2025-11-02,22,22,6,Sunday,True,평시,False,VERY_HIGH,4,79.34,3.68,81.52,-0.43,1.444,False
1449,왕십리역,2,41.16,141,2025-11-03 00:06:55.197672,2025-11-03,0,6,0,Monday,False,심야,False,MEDIUM,2,71.21,17.14,81.09,-39.93,-0.174,False
5027,왕십리역,2,36.57,102,2025-11-03 02:52:55.197672,2025-11-03,2,52,0,Monday,False,심야,False,MEDIUM,2,62.67,22.05,41.16,-4.59,-0.36,False
7532,왕십리역,2,33.58,111,2025-11-03 05:54:55.197672,2025-11-03,5,54,0,Monday,False,심야,False,MEDIUM,2,54.78,24.36,36.57,-2.99,-0.481,False
8883,왕십리역,2,32.16,104,2025-11-03 06:10:55.197672,2025-11-03,6,10,0,Monday,False,평시,False,MEDIUM,2,44.91,20.52,33.58,-1.42,-0.539,False
3197,왕십리역,2,47.97,126,2025-11-03 06:56:55.197672,2025-11-03,6,56,0,Monday,False,평시,False,MEDIUM,2,38.29,6.42,32.16,15.81,0.102,False
8955,왕십리역,2,74.39,227,2025-11-03 07:38:55.197672,2025-11-03,7,38,0,Monday,False,출근,True,VERY_HIGH,4,44.93,17.6,47.97,26.42,1.172,False
9789,왕십리역,2,79.34,206,2025-11-03 07:53:55.197672,2025-11-03,7,53,0,Monday,False,출근,True,VERY_HIGH,4,53.49,22.29,74.39,4.95,1.373,False
2016,왕십리역,2,73.13,202,2025-11-03 09:27:55.197672,2025-11-03,9,27,0,Monday,False,출근,True,VERY_HIGH,4,61.4,20.39,79.34,-6.21,1.121,False
7388,왕십리역,2,13.88,35,2025-11-03 11:49:55.197672,2025-11-03,11,49,0,Monday,False,평시,False,LOW,1,57.74,27.39,73.13,-59.25,-1.279,False
829,왕십리역,2,6.48,18,2025-11-03 12:08:55.197672,2025-11-03,12,8,0,Monday,False,점심,False,LOW,1,49.44,36.01,13.88,-7.4,-1.579,False
8580,왕십리역,2,6.88,17,2025-11-03 12:58:55.197672,2025-11-03,12,58,0,Monday,False,점심,False,LOW,1,35.94,36.97,6.48,0.4,-1.563,False
3593,왕십리역,2,17.96,45,2025-11-03 13:41:55.197672,2025-11-03,13,41,0,Monday,False,점심,False,LOW,1,23.67,28.07,6.88,11.08,-1.114,False
2379,왕십리역,2,7.34,23,2025-11-03 14:55:55.197672,2025-11-03,14,55,0,Monday,False,평시,False,LOW,1,10.51,5.16,17.96,-10.62,-1.544,False
2512,왕십리역,2,16.37,52,2025-11-03 15:00:55.197672,2025-11-03,15,0,0,Monday,False,평시,False,LOW,1,11.01,5.66,7.34,9.03,-1.178,False
6178,왕십리역,2,15.77,53,2025-11-03 15:12:55.197672,2025-11-03,15,12,0,Monday,False,평시,False,LOW,1,12.86,5.32,16.37,-0.6,-1.203,False
6304,왕십리역,2,12.51,31,2025-11-03 15:33:55.197672,2025-11-03,15,33,0,Monday,False,평시,False,LOW,1,13.99,4.21,15.77,-3.26,-1.335,False
1657,왕십리역,2,17.61,47,2025-11-03 16:24:55.197672,2025-11-03,16,24,0,Monday,False,평시,False,LOW,1,13.92,4.13,12.51,5.1,-1.128,False
7020,왕십리역,2,44.58,135,2025-11-03 17:30:55.197672,2025-11-03,17,30,0,Monday,False,평시,False,MEDIUM,2,21.37,13.11,17.61,26.97,-0.035,False
1115,왕십리역,2,30.91,103,2025-11-03 18:23:55.197672,2025-11-03,18,23,0,Monday,False,퇴근,True,MEDIUM,2,24.28,13.34,44.58,-13.67,-0.589,False
